10000
-4.768646, -5.698428
-9.600442, -5.144309
-1.517079, 3.077632
6.866716, -9.190004
8.555445, 8.745374
9.482753, 0.295167
8.215895, 3.059532
-8.138326, -9.562915
-4.285574, -9.469633
-1.728800, 4.960789
-0.093058, 4.412819
-9.718558, 8.033388
-6.164787, -8.316115
5.590992, -1.534699
2.011877, -1.385168
-1.994544, 8.307874
4.982307, 5.168679
6.200009, 8.406909
2.360041, -9.103278
5.679753, 3.987279
-8.171369, 2.912760
-5.861187, 8.951134
-9.747452, 4.342158
-5.870732, -6.509486
7.378968, 1.363497
8.597320, 3.716611
-7.193540, 4.922787
-8.004410, 6.155674
-2.868962, -6.090352
-0.526206, 1.346851
-1.869675, 2.355021
0.254641, 4.517769
-4.739971, -9.210398
0.197569, -8.758582
-8.598487, -3.564215
-0.240063, 0.964508
-4.777310, 0.058033
5.991999, -3.894903
-0.708640, 4.226292
-9.711113, 9.609973
-1.533053, 7.154995
-9.731331, 2.758781
-3.757536, 2.114619
9.116722, -6.550162
9.346515, -3.281766
5.657367, 2.448206
2.047159, -2.875714
3.129438, -1.599409
-0.720898, -3.420836
9.407579, -5.028300
0.855921, -3.944316
-8.713167, -6.767817
8.467231, 0.536143
-7.300186, 2.033837
-5.555095, 5.844257
-5.512608, -0.188829
-8.071533, 3.310935
1.451913, -0.868696
-2.421686, -2.951161
8.647383, -8.063087
2.334677, 9.112495
-9.985248, -9.581639
1.749153, -4.222026
-6.961744, -1.534667
-0.890289, -7.727884
-4.214118, -5.504140
-4.532165, 6.799288
5.418195, -7.593208
3.687863, -7.080810
-3.019232, 5.451910
-0.664200, 5.751762
4.006868, -2.108942
3.317481, 1.348439
-4.170885, -0.074651
4.010844, -6.245307
-6.274809, 4.302828
-9.382029, 0.295151
-9.284836, 2.098357
-2.193323, -3.366829
1.746695, 3.440412
4.892834, 6.395719
-0.332060, -6.589428
-0.880511, -5.237409
0.380619, -7.276732
5.278406, 5.670377
-4.932508, 1.183793
-6.718381, 5.594151
4.658748, -4.292866
1.049366, -7.890917
3.148776, 3.245277
9.284262, -0.335628
0.160046, -7.017493
3.625120, 2.108313
-2.606169, 5.239200
2.327722, 0.074536
-4.675431, 5.840128
6.998548, 4.697494
-6.491108, -2.647075
5.986365, 1.098401
-7.793717, -8.151184
8.038466, -4.583689
2.431172, 5.473959
-2.367470, 3.931064
1.848493, 5.271769
-1.755640, -5.578820
9.523939, -4.374427
-1.909887, 8.564228
8.608889, -6.772303
0.039597, -4.715254
-2.221903, -6.760932
6.651660, 8.124513
-0.636165, 1.531622
-8.208716, -7.603289
-6.681958, 6.360006
-2.018130, -1.859868
2.984059, 9.668360
-2.830928, -0.877891
5.496330, -0.987268
-1.803972, 5.126159
2.966857, 1.258014
-6.475085, 6.946824
-2.455597, 0.531572
-2.827196, 5.032830
6.211420, 3.395271
-7.026852, 3.619587
-7.021713, 6.846686
1.395330, -4.508623
7.103134, 5.914276
8.891732, -8.485470
-8.830121, -2.302865
-8.490623, 7.203465
-7.382470, -0.694686
5.780765, 2.759853
-7.270409, 5.801429
4.976139, 3.422970
3.632155, 0.867844
-6.203230, -8.787279
9.016331, 3.028601
-9.403943, -0.903437
4.287656, -8.106365
1.027463, -8.452398
-8.580939, -3.187215
-9.376775, 8.465763
3.898681, 3.231197
-9.197326, 1.878075
4.659830, -5.891671
-0.671305, 9.805396
9.010946, 1.843667
7.201206, -6.278834
-7.368474, 7.898942
-0.561541, -1.885824
2.113033, 6.247210
-3.723250, 8.314332
2.401297, -7.521509
-1.036164, 2.851443
0.183480, -4.186984
-0.573763, -8.190741
8.290304, 4.385979
-1.460440, -7.144258
3.138664, -7.440384
-5.982301, -7.147739
-9.658528, 8.152022
-3.038126, -9.974748
5.730871, -9.274553
5.214791, -6.753723
4.301341, -7.047563
7.925766, -9.466038
0.414893, -3.792928
3.332810, 1.762693
8.605711, -1.770157
3.564610, 7.764344
-1.416367, 9.638511
4.217936, -3.343598
-3.292339, 3.070550
5.359669, 3.440328
-5.633039, 6.388861
6.470690, 5.343664
-7.543521, -4.320193
-5.219458, -8.670885
-6.344169, 9.509687
-8.150568, 9.958862
-9.683282, 1.618074
1.458939, -4.461467
-1.667483, -1.884678
8.425059, -7.844668
-7.770151, 4.103801
-7.865380, -6.909304
-7.203063, 3.935385
-2.650445, 8.052043
-5.625777, -9.637193
1.281004, -4.216532
3.875293, -9.043864
6.329208, -7.265090
-7.539280, -0.993613
-6.504268, -3.641696
2.493648, -2.676590
0.156200, -2.656171
8.221812, -1.096230
-9.149373, -5.370893
1.215793, -8.608978
4.487688, -0.446203
7.926711, -5.730664
7.622483, -9.376665
-5.104541, -7.550325
-4.363548, -0.948527
5.634227, -7.444741
-8.576451, -6.432892
7.561000, 3.989709
1.082566, -5.825199
-3.983471, 2.406937
1.535427, 1.160857
5.853521, -5.685056
0.884596, 7.328331
-5.108797, -7.919938
-9.703352, -0.503501
7.869938, 8.989156
-3.304061, -8.659616
5.003066, -3.767021
-1.421743, -6.617665
-2.367707, -9.094530
9.544211, -7.251598
0.705552, -5.776579
-7.043211, 6.645467
8.936056, -4.895757
-7.879501, 9.470187
8.144249, 3.829904
7.638280, -8.330173
-8.214162, 5.969337
5.487649, 3.264729
8.466883, 5.551049
-8.505169, 0.618070
-7.243150, -9.720065
-5.798290, 1.353689
4.889571, 9.445171
-4.865145, 3.853423
-9.445297, 3.333445
-0.581118, 0.151593
-8.034821, 1.837155
-1.863056, -7.269665
-6.775626, 8.594622
-2.288127, 2.782944
-3.646975, 7.715699
8.348064, 4.360346
7.507750, 0.873176
-7.512287, 3.969883
4.613334, -2.652834
5.178195, 3.298488
-6.847077, -8.154861
-7.171472, 2.924553
4.754306, -7.727271
6.248221, 8.266814
-9.995407, -0.066180
5.148850, 5.345311
-2.788896, -7.366393
-8.614545, -5.037626
6.922859, -2.635291
6.373437, -8.231147
-9.645439, 4.552176
-5.182619, -5.303112
8.035620, -4.262040
-2.838100, 0.802043
-9.464697, -7.346004
5.442878, -1.769869
-0.621860, -3.686830
-6.731691, -4.502546
-8.852281, -1.007136
7.114366, 4.469310
-0.638346, -5.365558
5.487311, 4.926750
-3.929389, -0.548977
-6.300321, -7.638962
-7.578425, 1.734456
-2.266400, 7.721757
-1.594687, -8.995916
-5.556846, -3.981938
-0.943338, -7.834284
-3.410705, -6.264233
-6.284440, 0.201091
-6.308922, -4.511694
6.470680, -2.793067
7.811040, 7.078446
5.437974, 4.741416
1.367190, 5.571331
7.202135, 8.302174
-0.368055, 3.075323
4.003074, -7.521920
8.220049, -5.799141
-0.126845, 9.396191
1.649514, 5.234533
4.654016, 5.512804
-7.160538, -3.010998
5.497926, -5.488251
5.199049, 6.022650
4.064525, 3.964029
3.763522, 9.320006
7.208696, 5.141675
7.787850, -8.401725
4.374607, -7.620139
9.050510, 7.619291
-9.016038, -7.118741
1.025167, 0.008109
0.489300, 8.459159
2.764281, -9.897374
6.004673, -9.073321
5.724585, 8.637186
1.525546, 6.273684
-9.471887, 0.423449
1.788003, -4.797448
-9.089868, 7.630135
2.302863, -2.761350
-6.460019, 3.795992
-1.640459, -1.191778
-6.044634, 2.452825
-8.421594, -4.362917
-7.959718, 3.915973
3.661854, -4.182699
-9.869920, 8.317750
6.868495, 2.106259
0.139460, -9.609271
6.551554, -2.484688
7.868567, 6.232267
-6.219896, 2.722191
3.893725, -9.874984
8.375084, -4.571094
-3.561591, 9.740879
0.472213, 7.137628
-5.558225, 7.443854
7.909550, -4.303037
8.883735, -6.441492
-9.071976, 6.125558
2.960892, 2.028361
3.001008, 3.567223
3.851163, -0.364158
7.723146, -7.635280
3.122343, 8.659062
-9.718330, -8.515821
0.671594, -3.713995
-2.398862, -4.850848
3.352595, 0.128201
8.061510, -9.696494
1.128858, -4.210692
-1.695284, -3.631253
8.973075, 2.415501
-8.518176, 1.846149
9.403254, -6.651328
-7.556186, 1.177979
4.091789, -9.661711
-6.611289, 9.047996
0.371061, 3.912959
-3.165459, 2.933198
-6.661862, -6.288208
4.351667, -8.829125
-2.701156, -0.784946
-3.030839, 4.718695
-4.741204, 5.634642
7.402436, 2.554721
9.812514, 8.489272
-0.019190, -9.062509
2.857705, -3.671279
2.690286, -4.795107
5.913633, -7.092793
-2.667164, -4.953995
5.682658, -2.533446
8.469600, 1.277896
3.085946, 7.607074
6.876603, 0.697331
-8.019651, -0.962269
5.500241, 0.454369
-8.949819, -7.447509
-9.401817, -1.680379
5.460580, -9.814937
2.279778, 5.233737
0.593905, -8.184135
-0.807003, -7.033322
9.473645, -7.502935
2.048622, 9.678505
0.630817, 7.616402
4.709102, 4.026072
-2.925953, -8.822159
-1.184639, 1.717774
2.807980, -6.018392
4.106356, 4.278942
2.239682, 9.511843
-9.610132, 0.457995
-7.302440, 7.104804
-7.226551, 3.987029
4.790999, 1.983279
9.876093, 4.111956
-4.425834, 7.353028
-7.274939, -8.049245
5.718167, 0.763744
2.532069, -3.804164
-4.368280, 2.175473
-8.970151, 3.180482
-6.666306, 3.796675
-6.898285, -5.421543
-2.955428, -8.158318
-3.275916, 1.072501
-8.302497, 9.429832
6.893485, -9.927692
-3.289649, -4.279179
-7.086482, 3.068108
6.687249, 8.926853
4.280323, 2.020726
-6.585491, -6.715482
7.071392, -0.451030
-6.997792, -8.061079
-5.134177, 1.991423
0.665952, 1.748434
-9.061405, 4.537947
-9.659826, 3.637109
-7.027183, 6.229688
-5.589207, -8.097165
-3.998781, 1.678621
6.847159, -8.110077
-5.841618, 7.937535
6.190834, 7.433261
-9.586204, 0.460716
5.147883, 3.971882
2.474181, -5.936312
-8.533969, 2.535062
-2.611898, 7.798592
-8.741966, -4.423926
9.463456, 1.887828
7.209018, 4.773888
7.209381, -1.915811
-3.725904, -5.558468
2.409969, -3.812265
0.100888, 1.083428
6.115241, 7.553904
-1.381537, 7.782007
6.167928, -0.717529
-1.197854, -7.892193
-0.063552, 6.184723
7.343840, 3.524016
5.568129, -6.367483
-7.788084, -3.360132
-4.466429, -6.238331
1.065590, -0.159127
8.041446, 9.495923
8.617477, 7.888422
-6.312035, 8.448281
7.149485, 6.111943
6.438023, 8.077797
8.931968, 1.045509
8.824160, -1.986727
-3.578195, -8.307655
6.976834, -1.742951
-9.086350, 4.419749
-7.078610, -3.318461
9.419921, -0.231689
2.523347, 0.446130
-9.141949, 0.838874
-3.494940, 2.251825
0.996840, 6.760117
-4.679882, 0.805435
2.153100, 5.663848
-7.525995, -3.093136
1.347276, 0.511199
-2.728908, -4.874069
-3.407982, 7.949337
8.927664, -0.877161
-9.732820, -5.063614
6.197338, -3.388335
7.617703, 9.247503
2.381027, -6.283437
-1.228224, -4.909668
4.542733, -4.229392
-8.939490, 3.648888
-0.160794, -5.135021
1.849061, -2.185398
-7.024493, 6.429671
-9.846663, 2.661117
7.106226, -2.530211
3.467195, 2.379281
-4.505025, -8.296291
-3.932914, 6.040884
8.011125, -9.648989
9.165389, 4.857300
-4.728034, 1.607120
-8.181036, -4.088407
-5.098423, 0.863707
2.171931, 0.095366
-4.970715, 0.678600
6.133390, -5.635330
-6.260941, 5.039055
-9.870562, -9.923801
7.151655, 7.153000
-5.022895, -9.193865
-4.668037, -9.739834
-0.349178, -9.527744
0.066036, 3.245576
5.704862, 1.717978
-7.508274, -3.314980
8.198053, 7.463852
7.377301, 3.750361
6.480799, -4.417424
6.575722, 2.144173
8.506613, 6.873530
-0.546020, 9.328199
2.330529, 7.676608
8.140617, 9.913387
8.237607, 8.713358
-2.410010, 7.934473
-8.754611, -9.219983
-9.579214, -4.386247
4.170444, 4.591039
-7.489549, 1.917125
-9.554101, -1.978110
-6.153528, -8.598182
5.981844, 5.095497
-0.640666, 4.252478
-4.293163, 9.345200
9.767528, -4.797929
-1.604142, 1.923875
-8.996913, -1.946241
3.768505, 7.194461
6.967423, -9.655967
7.194029, -9.115591
-5.478422, 6.270932
8.310923, -2.564429
7.008424, 5.957149
-5.131754, 3.703419
9.176615, 5.379685
-0.418555, 6.166905
6.690559, -7.621365
-7.585761, -2.045185
-6.958762, 3.251739
-2.748215, -0.563067
-1.136456, 4.295238
-5.797357, -4.564695
9.329222, -6.802549
9.083085, 1.265128
8.272737, 7.394770
5.940171, -2.750123
-1.926813, 8.035634
-2.990405, -1.574483
3.202863, -0.681249
-2.138285, 1.046179
6.935172, 7.941507
0.516444, 5.084292
-0.235255, -4.508064
0.640019, -6.910638
-7.033895, -1.015864
4.417307, -7.365602
-9.549292, 5.169468
3.343380, -9.453388
3.717275, 6.497787
-2.390472, 1.703013
-5.334343, -4.365130
9.287651, 2.942560
-0.628484, -8.534524
-8.666296, 9.092351
-3.354975, -0.829961
8.366515, -7.643675
-1.744573, 9.639077
-6.166511, 8.557506
-3.736973, -5.466355
-4.221334, -2.845009
6.413221, 9.881867
5.775239, -0.609921
-9.268578, 7.302290
5.340814, 1.040313
3.941726, -1.859833
-9.857409, -9.467857
7.601125, -1.865884
-6.434005, 4.290642
-1.809307, -5.785491
-3.886829, 7.694394
-4.085866, 6.912662
3.451459, 1.533573
7.807927, -8.206491
-0.090576, 0.040069
6.643040, -3.317600
-0.505870, -4.321356
9.384288, -6.155239
-4.214397, 8.995834
9.975463, -3.651572
1.448516, -3.935541
-2.538870, 3.345431
8.535320, 4.373384
0.066244, -1.067044
-5.219064, -8.107648
9.333642, 7.937708
1.153028, -1.228787
-8.199152, 8.279419
-8.172855, -1.474564
-9.327550, 0.191393
-7.644956, 2.757121
-2.979045, -2.361888
9.290198, 2.641312
7.140777, 2.784562
-0.948283, 7.041505
-0.818340, 2.065679
-0.271361, -7.115849
-9.930151, 4.882059
-4.960548, -4.657933
-2.366616, -5.356281
9.358777, -0.387442
6.622667, 9.605516
0.437897, -2.853498
-9.088045, -2.298442
-1.998768, -9.353960
1.840581, 2.169251
3.308747, -6.496523
7.057985, -8.608619
-1.131517, -1.597402
-5.840703, -1.011190
-2.525886, -8.531596
-0.236565, -1.518541
-6.533651, -2.050265
3.440569, -8.340418
5.329215, 2.557067
-4.216320, 0.722662
2.243874, 4.210417
-9.372897, 1.338337
-3.542462, 5.090679
-6.131686, -0.923817
2.649067, -9.967348
-6.203363, 1.111972
0.049255, 9.536837
-0.505743, 2.486585
-2.791804, -7.715610
-5.800530, 6.353365
7.593880, 8.160947
9.233286, 0.281583
7.893439, -2.349929
6.548632, -1.187196
-3.119736, 2.552106
-0.025421, -5.035179
8.376115, 9.456969
3.451882, 3.177355
-9.921143, -7.570685
-5.445287, -8.737350
3.847107, -7.289950
2.190543, 0.166614
5.284802, -9.427763
-5.018797, -4.103463
-4.515667, -3.302718
-8.917800, -2.979917
6.226231, 6.217059
-0.935988, -9.443593
3.643869, 2.154853
-5.972517, -4.854754
9.252818, -9.476672
-5.407379, -1.242717
8.700206, 7.641652
5.201620, 8.092802
4.396270, 4.683783
2.576986, 4.573460
2.446999, 0.784788
8.307013, 0.588983
7.505373, -7.813646
5.316595, 4.753322
3.272455, 5.011613
8.870026, 5.073413
6.552045, -2.150819
5.880300, 8.326983
1.078835, -2.808405
9.090590, 7.744133
-6.063595, -2.390229
5.239905, 9.536007
-9.197778, 4.602557
-6.451501, 6.710660
7.422130, 3.156685
-0.765350, -7.534532
-1.689671, 7.600200
-2.475309, -1.540310
-1.740400, 8.632587
-8.244375, -1.177801
-1.125523, -5.175089
-0.611710, 5.317029
0.507380, -9.719418
-1.643909, -1.647685
-8.840333, 9.373094
7.757988, -6.719611
-3.604511, -5.077792
4.761204, -4.816829
1.637769, 7.389000
1.777596, -5.989509
-2.306827, -8.906619
-4.578421, -3.986759
4.729748, 0.219298
2.076969, 6.745509
-6.177883, -0.218948
-7.088581, 0.484850
-5.468909, -2.500315
9.377414, 4.620640
-6.251671, -0.870854
9.309240, -5.723034
-8.289689, -3.640930
-3.070313, -7.607319
0.903946, -1.260356
-7.739582, -8.075992
6.515711, -8.144964
9.156679, -2.516045
-4.006162, 3.220740
3.364610, 9.151830
-5.071200, 1.953140
0.468161, -5.761277
1.562197, 8.616731
-8.866085, -4.127556
-2.476421, 7.405390
4.299883, 1.799546
-3.562913, -3.081088
5.677451, -2.097136
-8.416101, 3.204109
-4.376052, -2.132813
-0.653103, -6.148229
-3.562582, 0.877292
-8.796308, 4.237014
9.968955, -1.360880
-8.449679, -2.772793
-1.977529, -8.285463
2.665829, -7.774237
-9.003438, 0.154790
0.838392, -3.881796
-6.930199, 1.265091
7.942158, 2.567913
-1.004480, -4.366185
-2.482463, 0.657713
-6.963365, 4.438171
1.532146, 0.524203
-2.421312, -5.488109
6.632550, 0.602082
6.659262, 2.132076
3.835327, 3.908642
8.651199, -8.830538
3.861276, -6.344499
-0.529197, 6.921101
-4.619977, -8.377614
-1.618149, 7.291279
-5.891471, -9.486967
5.813643, -8.281149
3.889821, -1.611944
5.737941, -3.767738
-1.215152, -9.783327
1.846905, 0.484713
5.707429, 9.507447
-7.070487, -3.190558
8.080651, 1.493796
-6.541386, -1.763675
-3.863129, -7.937581
-2.768072, 4.825348
-8.034487, -1.458460
-0.949123, -4.686052
-6.010469, -7.032599
-3.865450, 0.474532
9.990640, 3.461885
7.241050, -6.013440
1.662992, 2.450665
1.678603, 8.153541
1.220374, 1.924505
4.071967, 1.788571
7.341451, -6.301681
0.363486, 4.262684
0.483243, 9.342330
8.793925, -6.398425
-0.321780, 9.710563
-3.996085, -8.259803
5.092316, -8.907046
0.172395, 6.573547
-8.184810, 4.380475
2.093401, -6.181101
-5.192249, 3.300263
-5.519137, -8.144928
2.028169, 5.747869
-0.255484, -7.792342
0.169315, 1.099824
0.174056, 8.992645
-2.860493, 0.155242
-5.857817, 0.008480
9.763516, 0.540093
-7.136099, -7.028564
1.205189, 9.965703
-3.715008, -7.618019
-0.324070, 0.302435
3.100872, 4.605112
0.241492, -5.945315
-2.256370, 9.392088
7.181987, -8.907115
5.179360, -9.161973
-2.769127, -6.430653
7.990225, 7.247958
-0.267981, -7.403260
-6.496607, -8.612765
9.719019, -5.660399
-3.468734, -2.689858
-2.415058, -9.119756
9.478102, -6.128105
7.479223, 5.777443
-5.436206, 3.342280
-1.130699, -1.982974
1.916198, 4.827392
5.412820, -1.508395
-4.585921, 8.128929
6.471425, 1.669629
5.242184, -1.828518
-4.320913, -0.914823
1.687458, -8.704514
2.686750, 9.711470
-4.993841, 5.555499
-4.444813, -0.110739
-6.847666, -7.311183
-6.003587, -8.220488
-5.417696, -6.639406
-1.564195, 9.167316
-2.226449, 5.779406
-7.386179, -7.955793
5.685452, 4.652385
6.758463, -6.255218
0.969114, -7.637296
7.570710, 8.051560
-5.852072, 6.361747
-8.986050, 5.868550
-2.724718, 6.651096
-0.863733, -1.601636
-6.177753, 6.225303
-1.759165, 3.375326
2.164449, 4.743573
-6.809751, 7.835841
-4.991635, 6.670475
8.965988, 1.815944
3.845634, 2.546735
-9.499775, 6.214303
-2.300357, 2.619880
5.085426, 4.668842
9.802668, -1.118643
2.777858, -4.360819
1.482213, 9.801983
-6.122527, 5.843041
3.175446, 4.129572
-3.814213, 3.689397
3.358475, 3.180566
5.334836, 4.381220
-3.886561, 9.517846
8.653488, 8.100545
-0.812356, 1.390506
0.796779, -6.261211
2.676991, 7.908824
1.638637, -0.658785
5.083550, -0.922617
-3.024031, 9.541293
3.665939, -4.733956
-7.128132, 7.106806
3.338865, 8.715448
6.460767, -9.958691
6.864755, -1.998874
-0.932003, -5.379516
0.385726, 7.096131
-0.579924, 0.375807
-0.148445, 0.791407
8.570339, 1.309512
0.147836, -8.782021
2.958996, 9.921445
-2.185797, -7.283210
-4.331001, 5.219122
4.777361, -3.140504
7.647418, 4.499650
-7.922796, -4.937419
7.387530, 8.632689
-1.045739, -3.259200
2.610317, -2.807183
-0.157115, -6.594184
-4.398650, 7.594740
3.935090, 2.701859
8.022813, 9.536982
6.589690, -0.465656
-8.093135, -4.801377
3.735222, -4.558034
9.711424, 4.194050
-2.643878, 8.195550
-1.663544, -7.436737
-9.199715, -3.808637
-9.901555, 1.398082
-1.153207, 3.865810
4.063986, -3.131382
-3.959980, -5.904991
9.629812, -1.743430
-8.728047, 4.095642
9.282295, -5.459654
8.797188, -3.855486
-8.443718, 1.040743
9.951300, 7.863326
-8.332266, 2.350257
-0.253046, 1.943373
-4.065755, -3.983723
-4.325804, 7.573317
-4.291819, 5.238873
0.837440, 4.015326
-5.497678, 2.661313
3.284486, -5.965466
9.614181, 7.536313
-7.966117, -4.793215
-9.978908, -3.934388
-1.726888, 5.115111
7.811900, 1.770432
6.883637, -6.515433
-8.183013, -4.712256
3.929672, 8.102665
0.524862, 5.161463
-7.063147, 0.923598
-3.631913, 3.001471
2.229865, 4.883892
7.795990, -1.602043
1.724636, 1.993842
9.488357, -5.937611
0.681686, 4.016800
-3.708120, 9.699852
8.550334, -9.296928
-7.017784, 7.197905
-8.312660, 1.447649
-4.400718, -9.571593
-7.804717, -1.315612
7.602997, -0.581162
5.405540, -1.013062
-3.121976, -4.656791
-9.182906, -1.163817
-5.585204, 6.199240
1.196809, 4.638449
-3.625197, -1.059368
-1.774640, -0.531522
6.282952, -2.832419
2.484263, 7.262504
4.171130, 1.946456
1.903127, 1.729593
6.404004, 1.887955
-0.510088, -4.383543
-3.348849, 9.376946
6.785632, 5.059207
2.137633, -3.102993
-9.581505, 5.432790
-8.962558, -5.213794
1.331526, 9.813165
5.361766, 8.416588
-3.503550, 7.218423
-7.157169, 9.510252
2.535340, -5.181664
2.815320, 9.702751
-1.006967, 4.963203
-7.972988, -4.475329
0.752701, -3.856614
4.755459, 6.537681
-5.377814, 1.002741
-7.976270, -0.661589
8.447366, 6.387548
8.410538, -5.459194
-1.099380, 2.381029
-7.186796, 8.060342
-2.167736, -9.738711
-3.750289, -1.105242
-5.200037, -5.286842
0.275952, 3.942198
4.913249, 0.278240
-0.046918, -9.336961
-5.123072, -7.521091
3.418233, -0.917160
-8.102197, 3.588648
-6.897772, 7.097165
-3.792284, 6.514756
-1.821935, -4.979541
-1.308331, -0.581475
6.879627, -6.500914
-6.310556, -2.228393
-3.416803, 9.452117
2.719108, -8.518231
8.348348, 4.463929
7.057914, -6.968526
-2.168434, 5.942873
1.266214, 5.263767
-8.628856, 7.777850
3.953835, 5.349557
-7.743466, 6.760474
-9.387682, -2.594549
-4.856022, -9.822705
-7.529600, 4.391736
9.583172, -0.524706
6.987454, 9.774617
6.632738, 5.305536
-8.096336, -7.598947
-9.377392, -7.742441
4.764144, 4.833816
3.518125, -5.401196
-7.137111, -1.313870
4.813314, 6.999956
-1.564793, -6.445764
4.456969, -9.228356
-7.623745, 8.385703
0.723393, 3.779508
5.919021, -9.320060
6.160723, 2.613132
7.869951, 5.039172
2.210149, -9.412192
-3.327036, -3.641855
3.241752, -9.671965
-1.244996, -8.625607
7.905936, 5.014337
0.651818, -5.690521
-4.823218, 7.310670
1.612220, 7.505667
-3.492440, 4.122666
2.939770, -1.200169
7.145279, 7.823945
1.595602, 6.549017
0.982829, 8.902637
-2.832425, -4.029471
8.714479, -5.817256
-3.783015, 6.921868
7.332090, -1.162090
-3.977918, 8.552918
0.616685, -6.141988
6.125283, 4.488226
-1.948123, 7.449398
5.419596, 1.654696
-4.160057, -5.800750
4.762368, 4.755570
-6.525118, -2.345657
-8.117381, 2.133985
-3.883535, 1.754371
-1.250351, 5.745573
5.887787, -2.096274
-8.989112, -7.708219
9.075251, 7.828970
1.954379, 7.155176
5.162133, -7.755554
7.046794, 2.712411
-3.272451, 5.166807
9.914837, -1.659379
-3.225575, -2.579897
4.665468, -0.423403
0.677775, -2.594138
0.611099, 3.783049
-5.858438, 2.014069
-5.754769, -3.515668
-0.853780, -7.098168
0.034667, -9.800122
3.376991, -4.653070
-8.455127, -6.726100
-7.398542, -9.077909
7.213907, 8.384891
-5.963653, -6.766238
2.795764, -7.212470
8.323285, -0.278114
9.580014, 7.422154
-1.394485, 7.573815
6.208547, -3.649918
8.447037, 3.803375
7.359070, -9.573666
2.783916, 1.603243
4.453130, -6.418946
-5.162251, -0.789283
-1.512304, -3.862861
-1.331211, -5.196600
4.468919, -5.926421
7.471167, 4.601463
-8.512925, 1.524920
4.306054, 7.077542
-8.891416, 7.029196
-5.655704, 6.412403
3.906253, 3.709758
2.444772, -8.860777
-4.371717, -4.115111
-2.292599, -8.521642
-3.057320, 5.954525
2.642512, 7.392939
-3.927939, -9.131597
4.056770, -2.596801
5.717486, -5.773461
-6.352885, -1.199105
-7.996208, -4.988546
-6.223971, 2.298190
-6.803140, -5.478250
2.833774, 8.998227
5.158178, 4.769545
9.088224, -3.685713
-8.839754, -9.066127
9.507182, -2.317205
-3.535866, 7.961213
-6.700906, 1.669639
-0.882973, 1.614967
-5.668875, -7.756146
4.922926, 8.663770
-9.822822, -3.098119
-0.424779, 5.980780
-7.503757, 0.059109
7.263594, -3.294933
5.132538, 7.230134
3.798316, -3.455882
-2.539982, -3.421132
-9.385379, -3.292742
-9.221760, -1.784115
9.749715, -8.492238
-6.160633, -7.399364
7.618167, 6.539938
-4.547416, -1.192144
4.547416, -3.374345
1.175388, -3.026128
6.085659, -4.875507
4.197071, 8.110122
-5.538433, 2.689465
8.242249, 0.731365
-5.142455, 3.643753
9.288818, 4.319014
-7.122139, 2.247935
-8.908688, 4.932597
-6.975198, 4.933940
-0.390261, -7.502793
4.768459, 3.436779
-0.406520, 1.512202
5.060882, -1.230737
6.183541, 8.329075
-7.487477, -8.370151
1.753385, -1.359018
